agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id,GEOID
0,2019-09-19T06:12:43.388Z,,1,,1984-06-25T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1967-07-01T00:00:00.000Z,1982-07-16T00:00:00.000Z,,,,0,3,0,12100.0,2600.0,1984,0,,0,0.0,,1.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,98.0,98.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68005.0,31153.0,nan,nan,41.1,-95.9,beb99f8d-2ae9-4bf6-90b3-777909beb381,
0,2019-09-19T06:12:43.388Z,,1,,1984-06-13T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,4.0,1980-07-01T00:00:00.000Z,1984-01-24T00:00:00.000Z,,,,0,3,0,8300.0,2100.0,1984,0,,0,0.0,,1.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310407.0,,,1.0,1.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,,31025.0,31025965700.0,310259657003.0,41.0,-96.2,0ca9ea35-f441-402c-b89f-bdf1153406b8,3131025310259657003
0,2019-09-19T13:45:58.425Z,1.0,1,,1993-07-23T00:00:00.000Z,0,,,,A08,0,2.0,,,3.0,0,10.0,1.0,1974-07-01T00:00:00.000Z,1990-05-05T00:00:00.000Z,9574.98,8052.1,0.0,0,1,0,64600.0,14100.0,1993,0,10511.0,9,9574.98,58000.0,2.0,N,12457.0,9,8052.1,30000.0,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310032.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68413.0,31025.0,31025966000.0,310259660003.0,40.8,-96.0,3e934bfa-86b4-42b1-9fac-fc633b7db63d,3131025310259660003
0,2019-09-19T13:45:58.425Z,,1,,1984-02-17T00:00:00.000Z,0,1,,,A05,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-11-28T00:00:00.000Z,1134.61,213.0,0.0,0,1,0,12100.0,2000.0,1984,0,1635.0,0,1134.61,14000.0,1.0,N,713.0,0,213.0,200000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,20be60da-5378-436f-9e98-fdc70aeab489,
0,2019-09-19T13:45:58.425Z,,1,,1982-02-21T00:00:00.000Z,0,1,,,A05,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-11-28T00:00:00.000Z,3158.3,677.7,0.0,0,1,0,12100.0,2000.0,1982,0,3805.0,,3158.3,15000.0,1.0,N,1161.0,,677.7,2000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,76b94edd-6ce2-4760-becc-48d278c2902f,
0,2019-09-19T13:45:58.425Z,1.0,1,,1990-07-25T00:00:00.000Z,0,,,,A08,0,2.0,,,3.0,0,10.0,1.0,1974-07-01T00:00:00.000Z,1990-05-05T00:00:00.000Z,2563.41,0.0,0.0,0,1,0,44300.0,12800.0,1990,0,3300.0,0,2563.41,44300.0,2.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310032.0,,,97.0,,1.0,0.0,,R,0,1.0,,,0,NE,Currently Unavailable,68413.0,31025.0,31025966000.0,310259660003.0,40.8,-96.0,8d7419fb-8b59-43e6-8802-9d1d55ee826e,3131025310259660003
0,2019-09-19T06:12:43.388Z,1.0,1,,1987-03-25T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,10.0,1.0,1945-07-01T00:00:00.000Z,1984-02-06T00:00:00.000Z,,,,0,1,0,10000.0,2500.0,1987,0,,0,0.0,,2.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310091.0,,,1.0,1.0,1.0,,,,0,2.0,,,0,NE,Currently Unavailable,68310.0,31067.0,31067964800.0,310679648004.0,40.3,-96.8,e2bc6985-72c7-499b-b5ae-32f0b9747b5d,3131067310679648003
0,2019-09-19T06:12:43.388Z,1.0,1,,1984-06-20T00:00:00.000Z,0,,,,A08,0,2.0,,,3.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1982-05-05T00:00:00.000Z,,,,0,1,0,27500.0,10000.0,1984,0,,0,0.0,,1.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310032.0,,,98.0,98.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,b4410d64-04b1-4cc5-9255-b52fd28f5f35,
0,2019-09-19T13:45:58.425Z,1.0,1,,1984-06-12T00:00:00.000Z,0,,,,A08,0,2.0,,,3.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1982-05-05T00:00:00.000Z,12093.96,7416.96,0.0,0,1,0,27500.0,10000.0,1984,0,14416.0,0,12093.96,27500.0,1.0,N,12067.0,0,7416.96,12100.0,0.0,,,,0.0,0,,,0.0,310032.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,b7b998e2-4fe6-42b6-9498-5076f501aac0,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-16T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1967-07-01T00:00:00.000Z,1982-07-16T00:00:00.000Z,5817.73,2600.0,0.0,0,3,0,12100.0,2600.0,1984,0,6318.0,0,5817.73,20500.0,4.0,N,4057.0,0,2600.0,10000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,68005.0,31153.0,nan,nan,41.1,-95.9,e90a1356-6b85-4bc3-8244-fa7e3a3d366e,
0,2019-09-19T17:00:12.388Z,,1,,1996-08-04T00:00:00.000Z,0,,,,AE,0,3.0,,,1.0,0,10.0,1.0,1950-07-01T00:00:00.000Z,1992-02-24T00:00:00.000Z,15443.01,5487.86,0.0,0,1,0,56400.0,12800.0,1996,0,16444.0,1,15443.01,95700.0,4.0,N,6488.0,1,5487.86,10000.0,0.0,,,2.0,5.0,0,,,0.0,310046.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,68661.0,31037.0,31037964800.0,310379648002.0,41.4,-97.1,b885691f-44b5-4315-8f50-8948f3ddfb24,3131037310379648003
0,2019-10-18T20:33:00.300Z,,1,,1983-02-18T00:00:00.000Z,0,,,,,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-01-28T00:00:00.000Z,380.0,0.0,0.0,0,1,0,12100.0,2900.0,1983,0,1800.0,,380.0,10000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310046.0,,,97.0,,1.0,0.0,,A,0,1.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,a1dc0d00-4e07-46cb-add3-6434c37c7775,
0,2019-09-19T13:45:58.425Z,2.0,1,,1978-07-21T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,10.0,1.0,1920-07-01T00:00:00.000Z,1978-04-15T00:00:00.000Z,0.0,262.25,0.0,0,,0,35000.0,10000.0,1978,0,,,0.0,,1.0,N,720.0,,262.25,20000.0,0.0,,,,0.0,0,,,0.0,310036.0,,,,97.0,1.0,,0.0,A,0,1.0,,,0,NE,Currently Unavailable,68463.0,31025.0,31025965900.0,310259659002.0,40.9,-96.1,5d20f1f9-f515-4281-9147-a00477302ca0,3131025310259659003
0,2019-09-19T13:45:58.425Z,,1,,1984-06-12T00:00:00.000Z,0,1,,,A,0,6.0,,,5.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1978-06-29T00:00:00.000Z,12959.81,4922.8,0.0,0,3,0,19400.0,7000.0,1984,0,13160.0,,12959.81,22800.0,4.0,N,5123.0,,4922.8,15000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,68123.0,31055.0,31055006604.0,310550066042.0,41.3,-96.0,c9ce0759-dad9-436a-83be-16f069443d65,3131055310550066043
0,2019-09-19T06:12:43.388Z,,1,,1983-06-18T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1967-07-01T00:00:00.000Z,1982-07-16T00:00:00.000Z,,,,0,3,0,12100.0,2600.0,1983,0,,0,0.0,,1.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,97.0,97.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68005.0,31153.0,nan,nan,41.1,-95.9,75a2ff9c-0f79-4cb1-89d0-418bc83b175b,
0,2019-10-18T20:33:00.300Z,1.0,1,,1984-06-13T00:00:00.000Z,0,,,,,0,2.0,,,2.0,0,10.0,4.0,1927-07-01T00:00:00.000Z,1982-04-09T00:00:00.000Z,180.0,0.0,0.0,0,1,0,7000.0,0.0,1984,0,760.0,0,180.0,70000.0,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310166.0,,,,,1.0,0.0,,A,0,-7.0,,,0,NE,Currently Unavailable,68446.0,31131.0,31131966700.0,311319667001.0,40.7,-96.2,14e081df-52fb-48fd-bcaf-d699449f2434,3131131311319667003
0,2019-09-19T13:45:58.425Z,,1,,1982-05-22T00:00:00.000Z,0,1,,,A,0,2.0,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1982-02-02T00:00:00.000Z,515.0,1592.23,0.0,0,3,0,6100.0,3700.0,1982,0,715.0,,515.0,18000.0,4.0,N,1793.0,,1592.23,20000.0,0.0,,,,0.0,0,,,0.0,310078.0,,,,,1.0,0.0,0.0,A,0,-7.0,,,0,NE,Currently Unavailable,68064.0,31055.0,31055007504.0,310550075042.0,41.3,-96.3,0af35ab0-8dbf-4f4a-9155-21e0cf9065e5,3131055310550075043
0,2019-09-19T13:45:58.425Z,1.0,1,,1986-07-03T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,10.0,1.0,1945-07-01T00:00:00.000Z,1984-02-06T00:00:00.000Z,470.35,0.0,0.0,0,1,0,10000.0,0.0,1986,0,971.0,0,470.35,19200.0,2.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310091.0,,,,,1.0,0.0,,A,0,-4.0,,,0,NE,Currently Unavailable,68310.0,31067.0,31067964800.0,310679648004.0,40.3,-96.8,e7c3191f-e9ce-4352-b28a-245f6c265748,3131067310679648003
0,2019-09-19T13:45:58.425Z,1.0,1,,1982-06-14T00:00:00.000Z,0,,,,A08,0,2.0,,,3.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1982-05-05T00:00:00.000Z,1297.17,849.49,0.0,0,1,0,27500.0,10000.0,1982,0,1841.0,,1297.17,24000.0,1.0,N,1834.0,,849.49,20000.0,0.0,,,,0.0,0,,,0.0,310032.0,,,,,1.0,0.0,0.0,A,0,-7.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,781c9a0e-fdbd-4bfa-a250-a70e95bf5265,
0,2019-10-18T20:33:00.300Z,,1,,1987-05-27T00:00:00.000Z,0,,,,,0,6.0,,,5.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1984-04-02T00:00:00.000Z,2729.28,285.8,0.0,0,1,0,4000.0,4000.0,1987,0,3300.0,0,2729.28,12100.0,2.0,N,800.0,0,285.8,5000.0,0.0,,,,0.0,0,,,0.0,310184.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,,31147.0,nan,nan,40.1,-95.4,28755a53-d690-4bf9-8f41-6ed8321b9bad,
0,2019-10-18T20:33:00.300Z,,1,,1984-06-10T00:00:00.000Z,0,,,,,0,6.0,,,5.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1984-04-02T00:00:00.000Z,4000.0,1439.0,0.0,0,1,0,4000.0,4000.0,1984,0,6494.0,0,4000.0,13000.0,1.0,N,1939.0,0,1439.0,6000.0,0.0,,,,0.0,0,,,0.0,310184.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,,31147.0,nan,nan,40.1,-95.4,f008a4f9-cefa-494c-b0c7-c141fb23cf02,
0,2019-09-19T06:12:43.388Z,,1,,1979-03-18T00:00:00.000Z,0,1,,,A08,0,3.0,,,1.0,0,10.0,1.0,1971-07-01T00:00:00.000Z,1979-01-16T00:00:00.000Z,,,,0,1,0,15000.0,10000.0,1979,0,,,0.0,,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,1.0,1.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,35e3b50e-a2df-40f4-8990-f1ee2babbe0f,
0,2019-09-19T13:45:58.425Z,1.0,1,,1982-02-21T00:00:00.000Z,0,1,,,A,0,2.0,,,2.0,0,10.0,1.0,1960-07-01T00:00:00.000Z,1981-09-25T00:00:00.000Z,3295.0,0.0,0.0,0,3,0,19800.0,9000.0,1982,0,4000.0,,3295.0,17000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,97.0,,1.0,0.0,,R,0,-1.0,,,0,NE,Currently Unavailable,,nan,16085970100.0,160859701002.0,44.4,-116.0,f6855b9c-0848-4494-bfe6-57c89551aeb0,
0,2019-10-18T20:33:00.300Z,1.0,1,,1982-06-15T00:00:00.000Z,0,,,,,0,2.0,,,2.0,0,10.0,4.0,1927-07-01T00:00:00.000Z,1982-04-09T00:00:00.000Z,642.12,0.0,0.0,0,1,0,7000.0,0.0,1982,0,1000.0,,642.12,35000.0,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310166.0,,,,,1.0,0.0,,A,0,-7.0,,,0,NE,Currently Unavailable,68446.0,31131.0,31131966700.0,311319667001.0,40.7,-96.2,7a92fbc3-4579-478d-ac7b-c454f5bb05f8,3131131311319667003
0,2019-09-19T13:45:58.425Z,,1,,1984-06-13T00:00:00.000Z,0,,,,,0,6.0,,,5.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1984-01-21T00:00:00.000Z,7215.4,5000.0,0.0,0,1,0,10000.0,5000.0,1984,0,12994.0,0,7215.4,13200.0,1.0,N,12628.0,0,5000.0,12700.0,0.0,,,,0.0,0,,,0.0,310184.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68431.0,nan,nan,nan,,,b903b191-a740-4be2-b2c6-c1c50895945a,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-18T00:00:00.000Z,0,1,,,A,0,,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-09-23T00:00:00.000Z,8537.0,0.0,0.0,0,3,0,13300.0,0.0,1984,0,8737.0,,8537.0,31500.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310073.0,,,,,1.0,0.0,,A,0,3.0,,,0,NE,Currently Unavailable,,31055.0,31055007504.0,310550075043.0,41.3,-96.4,787c28b6-ddab-4984-82f3-2679a8081e45,3131055310550075043
0,2019-09-19T13:45:58.425Z,,1,,1984-06-17T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1962-07-01T00:00:00.000Z,1983-07-06T00:00:00.000Z,6700.0,3700.0,0.0,0,3,0,6700.0,3700.0,1984,0,8689.0,0,6700.0,40000.0,1.0,N,10940.0,0,3700.0,15000.0,0.0,,,,0.0,0,,,0.0,310073.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,68064.0,31055.0,31055007504.0,310550075043.0,41.3,-96.3,6062b9bb-d37b-4427-8d65-4cdc1e7e617f,3131055310550075043
0,2019-09-19T06:12:43.388Z,,1,,1982-05-17T00:00:00.000Z,0,,,,C,0,2.0,,,3.0,0,10.0,1.0,1925-07-01T00:00:00.000Z,1982-04-23T00:00:00.000Z,,,,0,1,0,36300.0,10500.0,1982,0,,,0.0,,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,315274.0,,,6.0,6.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68105.0,31055.0,31055003401.0,310550034014.0,41.2,-96.0,76d4b74f-b402-4ec8-a772-f69b4f6207a4,3131055310550034013
0,2019-09-19T13:45:58.425Z,,1,,1993-07-23T00:00:00.000Z,0,1,,,AE,0,6.0,,,5.0,0,,1.0,1900-01-01T00:00:00.000Z,1992-01-21T00:00:00.000Z,3078.12,948.0,0.0,0,1,0,13300.0,5900.0,1993,0,3829.0,9,3078.12,36100.0,2.0,N,1698.0,9,948.0,10000.0,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310184.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68431.0,31147.0,nan,nan,40.1,-95.4,217b53a2-b7cb-42d2-a778-a747cb24d939,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-13T00:00:00.000Z,0,1,,,A07,0,4.0,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-02-04T00:00:00.000Z,6000.99,907.0,0.0,0,1,0,13300.0,11000.0,1984,0,6510.0,0,6000.99,46000.0,1.0,N,1415.0,0,907.0,11000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,cb35122c-fd03-4336-87cc-b0df1223113f,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-12T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1976-06-04T00:00:00.000Z,1981-05-07T00:00:00.000Z,35420.81,11000.0,0.0,0,3,0,39900.0,11000.0,1984,0,40000.0,0,35420.81,43000.0,1.0,N,14000.0,0,11000.0,32000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,5.0,,,0,NE,Currently Unavailable,68005.0,nan,nan,nan,,,2b6fe7a4-d278-4e01-af4f-1dd0dbaf8a22,
0,2019-09-19T06:12:43.388Z,,1,,1993-07-25T00:00:00.000Z,0,,,,A,0,3.0,,,1.0,0,10.0,4.0,1900-01-01T00:00:00.000Z,1992-02-02T00:00:00.000Z,,,,0,1,0,4800.0,5900.0,1993,0,1233.0,2,0.0,74000.0,2.0,N,,2,0.0,,0.0,,958.0,,0.0,0,Midwest Flooding,,0.0,310190.0,,,98.0,1.0,1.0,0.0,,A,0,0.0,,,0,NE,Currently Unavailable,68005.0,31153.0,31153010208.0,311530102081.0,41.1,-95.9,e13583ac-00e0-4f15-81a5-c34ffd649818,3131153311530102083
0,2019-09-19T13:45:58.425Z,,1,,1984-06-16T00:00:00.000Z,0,1,,,A,0,,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1983-10-07T00:00:00.000Z,9328.75,0.0,0.0,0,3,0,16000.0,0.0,1984,0,9829.0,0,9328.75,32800.0,4.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310068.0,,,,,1.0,0.0,,A,0,1.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964200.0,310539642001.0,41.4,-96.5,375512fc-1c0c-44c6-b50c-e6dfcfe0ee35,3131053310539642003
0,2019-09-19T13:45:58.425Z,,1,,1984-06-14T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1984-02-02T00:00:00.000Z,658.42,353.47,0.0,0,1,0,4000.0,5300.0,1984,0,1159.0,0,658.42,15500.0,1.0,N,854.0,0,353.47,800000.0,0.0,,,,0.0,0,,,0.0,310190.0,,,,,1.0,0.0,0.0,A,0,2.0,,,0,NE,Currently Unavailable,68005.0,31153.0,31153010208.0,311530102081.0,41.1,-95.9,8468d440-4cf3-4a47-b7d8-00aec571c649,3131153311530102083
0,2019-09-19T13:45:58.425Z,,1,,1982-05-20T00:00:00.000Z,0,1,,,A07,0,4.0,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1981-02-04T00:00:00.000Z,206.05,0.0,0.0,0,3,0,12100.0,10500.0,1982,0,407.0,,206.05,35000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,97.0,,1.0,0.0,,A,0,1.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,a46140af-9660-4813-b0bd-ca7189b9a066,
0,2019-10-18T20:33:00.300Z,,1,,1979-03-15T00:00:00.000Z,0,,,,,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1979-02-04T00:00:00.000Z,991.75,440.0,0.0,0,1,0,7000.0,2000.0,1979,0,1192.0,,991.75,4000.0,1.0,N,640.0,,440.0,2000.0,0.0,,,,0.0,0,,,0.0,310239.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,NE,Currently Unavailable,68127.0,31055.0,31055007467.0,310550074671.0,41.2,-96.1,22449067-d096-4d80-85f9-d0f2a293245f,3131055310550074673
0,2019-09-19T13:45:58.425Z,,1,,1993-03-09T00:00:00.000Z,0,2,,,A,0,3.0,,,1.0,0,10.0,1.0,1956-07-01T00:00:00.000Z,1991-12-07T00:00:00.000Z,11000.0,0.0,0.0,0,3,0,11000.0,3000.0,1993,0,11916.0,0,11000.0,30000.0,2.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310196.0,,,98.0,,1.0,0.0,,A,0,0.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,7ba0121e-70a7-46bd-b874-8981c1b9667b,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-12T00:00:00.000Z,0,,,,C,0,3.0,,,1.0,0,10.0,4.0,1979-05-01T00:00:00.000Z,1983-07-02T00:00:00.000Z,23761.5,10748.02,0.0,0,1,0,250000.0,300000.0,1984,0,24262.0,0,23761.5,15000.0,4.0,N,11249.0,0,10748.02,73000.0,1.0,,,,0.0,0,,,0.0,310140.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,68462.0,31109.0,31109010100.0,311090101003.0,40.9,-96.5,b67b70b5-893c-4597-84a8-cbd81ab829a8,3131109311090101003
0,2019-09-19T13:45:58.425Z,,1,,1984-06-19T00:00:00.000Z,0,,,,A09,0,3.0,,,1.0,0,10.0,1.0,1950-07-01T00:00:00.000Z,1984-02-19T00:00:00.000Z,0.0,6828.2,0.0,0,1,0,0.0,8000.0,1984,0,,,0.0,,1.0,N,9900.0,0,6828.2,14000.0,0.0,,,,0.0,0,,,0.0,310073.0,,,,,1.0,,0.0,A,0,1.0,,,0,NE,Currently Unavailable,68064.0,31055.0,nan,nan,41.3,-96.3,8c6331b3-ba15-45d3-a9e1-87b8c97b3951,
0,2019-09-19T13:45:58.425Z,,1,,1984-06-14T00:00:00.000Z,0,1,,,A,0,,,,1.0,0,10.0,1.0,1954-07-01T00:00:00.000Z,1981-04-17T00:00:00.000Z,4859.38,0.0,0.0,0,3,0,18800.0,0.0,1984,0,5360.0,0,4859.38,920000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310407.0,,,,,1.0,0.0,,A,0,3.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,db6e38a2-5303-446d-846e-488f9046d5df,
0,2019-09-19T13:45:58.425Z,,1,,1982-02-22T00:00:00.000Z,0,1,,,A,0,,,,1.0,0,10.0,1.0,1954-07-01T00:00:00.000Z,1981-04-17T00:00:00.000Z,17100.0,0.0,0.0,0,1,0,17100.0,0.0,1982,0,22216.0,,17100.0,23000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310407.0,,,,,1.0,0.0,,A,0,2.0,,,0,NE,Currently Unavailable,,nan,nan,nan,,,bf03a512-3e7c-4574-bfef-479e3c7814e6,
0,2019-10-18T20:33:00.300Z,,1,,1979-03-16T00:00:00.000Z,0,,,,,0,6.0,,,5.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1978-12-01T00:00:00.000Z,,,,0,1,0,5000.0,3500.0,1979,0,,,0.0,,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310069.0,,,1.0,1.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68025.0,31053.0,31053964400.0,310539644001.0,41.4,-96.5,fcbf64d9-a7aa-43d4-97ac-8d9a31e4ddc1,3131053310539644003
0,2019-09-19T13:45:58.425Z,1.0,1,,1984-06-13T00:00:00.000Z,0,,,,B,0,2.0,,,2.0,0,10.0,1.0,1945-07-01T00:00:00.000Z,1984-02-06T00:00:00.000Z,3998.0,0.0,0.0,0,1,0,10000.0,0.0,1984,0,4498.0,0,3998.0,15000.0,1.0,N,,,0.0,,0.0,,,,0.0,0,,,0.0,310091.0,,,,,1.0,0.0,,A,0,3.0,,,0,NE,Currently Unavailable,68310.0,31067.0,31067964800.0,310679648004.0,40.3,-96.8,005cc775-eefa-494a-ad8c-792a522b5ce3,3131067310679648003
0,2019-09-19T13:45:58.425Z,,1,,1980-02-24T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1979-06-21T00:00:00.000Z,2715.14,839.37,0.0,0,1,0,20000.0,10000.0,1980,0,2917.0,,2715.14,34600.0,1.0,N,1041.0,,839.37,12000.0,0.0,,,,0.0,0,,,0.0,310195.0,,,,,1.0,0.0,0.0,A,0,1.0,,,0,NE,Currently Unavailable,68106.0,31055.0,31055007002.0,310550070022.0,41.2,-96.0,991d4c39-6428-4bb8-9510-735458cb39de,3131055310550070023
0,2019-09-19T06:12:43.388Z,,1,,1983-06-15T00:00:00.000Z,0,1,,,A,0,3.0,,,1.0,0,10.0,1.0,1974-07-01T00:00:00.000Z,1982-07-11T00:00:00.000Z,,,,0,3,0,7700.0,5000.0,1983,0,,0,0.0,,1.0,N,,0,0.0,,0.0,,,,0.0,0,,,0.0,310190.0,,,1.0,1.0,1.0,,,,0,0.0,,,0,NE,Currently Unavailable,68059.0,31153.0,31153010702.0,311530107021.0,41.1,-96.1,1f65f326-f15e-428e-8d67-c222fa87949e,3131153311530107023
